line,period,flow_nominal,margin_rho_norm,worst_case_abs_flow,Fmax,loading_nominal_pct,loading_worst_case_pct,binding
A21,2020-07-15 14:00:00,-163.75,0.0,163.75,500.0,32.7,32.7,False
A21,2020-07-15 15:00:00,-151.16,0.0,151.16,500.0,30.2,30.2,False
A21,2020-07-15 16:00:00,-154.89,0.0,154.89,500.0,31.0,31.0,False
A21,2020-07-15 17:00:00,-140.5,0.0,140.5,500.0,28.1,28.1,False
A21,2020-07-15 18:00:00,-132.65,0.0,132.65,500.0,26.5,26.5,False
A21,2020-07-15 19:00:00,-124.22,0.0,124.22,500.0,24.8,24.8,False
A21,2020-07-15 20:00:00,-116.27,0.0,116.27,500.0,23.3,23.3,False
A21,2020-07-15 21:00:00,-109.26,0.0,109.26,500.0,21.9,21.9,False
A21,2020-07-15 22:00:00,-109.28,0.0,109.28,500.0,21.9,21.9,False
A21,2020-07-15 23:00:00,-61.19,0.0,61.19,500.0,12.2,12.2,False
A21,2020-07-16 00:00:00,-56.14,0.0,56.14,500.0,11.2,11.2,False
A21,2020-07-16 02:00:00,-65.39,0.0,65.39,500.0,13.1,13.1,False
A21,2020-07-16 04:00:00,-49.23,0.0,49.23,500.0,9.8,9.8,False
A21,2020-07-16 06:00:00,-97.99,0.0,97.99,500.0,19.6,19.6,False
A21,2020-07-16 08:00:00,-106.0,0.0,106.0,500.0,21.2,21.2,False
A21,2020-07-16 10:00:00,-123.4,0.0,123.4,500.0,24.7,24.7,False
A21,2020-07-16 12:00:00,-145.04,0.0,145.04,500.0,29.0,29.0,False
A21,2020-07-16 14:00:00,-165.58,0.0,165.58,500.0,33.1,33.1,False
A21,2020-07-16 16:00:00,-155.99,0.0,155.99,500.0,31.2,31.2,False
A21,2020-07-16 18:00:00,-135.98,0.0,135.98,500.0,27.2,27.2,False
A21,2020-07-16 20:00:00,-117.79,0.0,117.79,500.0,23.6,23.6,False
A21,2020-07-16 22:00:00,-136.3,0.0,136.3,500.0,27.3,27.3,False
A22,2020-07-15 00:00:00,-104.24,0.0,104.24,500.0,20.8,20.8,False
A22,2020-07-15 01:00:00,-102.12,0.0,102.12,500.0,20.4,20.4,False
A22,2020-07-15 02:00:00,-83.12,0.0,83.12,500.0,16.6,16.6,False
A22,2020-07-15 03:00:00,-83.31,0.0,83.31,500.0,16.7,16.7,False
A22,2020-07-15 04:00:00,-94.07,0.0,94.07,500.0,18.8,18.8,False
A22,2020-07-15 05:00:00,-111.32,0.0,111.32,500.0,22.3,22.3,False
A22,2020-07-15 06:00:00,-139.51,0.0,139.51,500.0,27.9,27.9,False
A22,2020-07-15 07:00:00,-146.75,0.0,146.75,500.0,29.4,29.4,False
A22,2020-07-15 08:00:00,-143.14,0.0,143.14,500.0,28.6,28.6,False
A22,2020-07-15 09:00:00,-137.42,0.0,137.42,500.0,27.5,27.5,False
A22,2020-07-15 10:00:00,-140.24,0.0,140.24,500.0,28.0,28.0,False
A22,2020-07-15 11:00:00,-145.12,0.0,145.12,500.0,29.0,29.0,False
A22,2020-07-15 12:00:00,-151.57,0.0,151.57,500.0,30.3,30.3,False
A22,2020-07-15 13:00:00,-166.95,0.0,166.95,500.0,33.4,33.4,False
A22,2020-07-15 14:00:00,-190.19,0.0,190.19,500.0,38.0,38.0,False
A22,2020-07-15 15:00:00,-176.59,0.0,176.59,500.0,35.3,35.3,False
A22,2020-07-15 16:00:00,-181.07,0.0,181.07,500.0,36.2,36.2,False
A22,2020-07-15 17:00:00,-167.18,0.0,167.18,500.0,33.4,33.4,False
A22,2020-07-15 18:00:00,-165.68,0.0,165.68,500.0,33.1,33.1,False
A22,2020-07-15 19:00:00,-162.47,0.0,162.47,500.0,32.5,32.5,False
A22,2020-07-15 20:00:00,-160.91,0.0,160.91,500.0,32.2,32.2,False
A22,2020-07-15 21:00:00,-155.77,0.0,155.77,500.0,31.2,31.2,False
A22,2020-07-15 22:00:00,-148.28,0.0,148.28,500.0,29.7,29.7,False
A22,2020-07-15 23:00:00,-91.25,0.0,91.25,500.0,18.2,18.2,False
A22,2020-07-16 00:00:00,-87.36,0.0,87.36,500.0,17.5,17.5,False
A22,2020-07-16 02:00:00,-90.05,0.0,90.05,500.0,18.0,18.0,False
A22,2020-07-16 04:00:00,-82.41,0.0,82.41,500.0,16.5,16.5,False
A22,2020-07-16 06:00:00,-131.75,0.0,131.75,500.0,26.4,26.4,False
A22,2020-07-16 08:00:00,-150.53,0.0,150.53,500.0,30.1,30.1,False
A22,2020-07-16 10:00:00,-154.45,0.0,154.45,500.0,30.9,30.9,False
A22,2020-07-16 12:00:00,-166.79,0.0,166.79,500.0,33.4,33.4,False
A22,2020-07-16 14:00:00,-181.51,0.0,181.51,500.0,36.3,36.3,False
A22,2020-07-16 16:00:00,-178.55,0.0,178.55,500.0,35.7,35.7,False
A22,2020-07-16 18:00:00,-163.96,0.0,163.96,500.0,32.8,32.8,False
A22,2020-07-16 20:00:00,-163.09,0.0,163.09,500.0,32.6,32.6,False
A22,2020-07-16 22:00:00,-173.83,0.0,173.83,500.0,34.8,34.8,False
AB2,2020-07-15 00:00:00,60.51,0.0,60.51,500.0,12.1,12.1,False
AB2,2020-07-15 01:00:00,71.29,0.0,71.29,500.0,14.3,14.3,False
AB2,2020-07-15 02:00:00,75.39,0.0,75.39,500.0,15.1,15.1,False
AB2,2020-07-15 03:00:00,71.05,0.0,71.05,500.0,14.2,14.2,False
AB2,2020-07-15 04:00:00,51.03,0.0,51.03,500.0,10.2,10.2,False
AB2,2020-07-15 05:00:00,-8.04,0.0,8.04,500.0,1.6,1.6,False
AB2,2020-07-15 06:00:00,-82.87,0.0,82.87,500.0,16.6,16.6,False
AB2,2020-07-15 07:00:00,49.46,0.0,49.46,500.0,9.9,9.9,False
AB2,2020-07-15 08:00:00,67.85,0.0,67.85,500.0,13.6,13.6,False
AB2,2020-07-15 09:00:00,-12.31,0.0,12.31,500.0,2.5,2.5,False
AB2,2020-07-15 10:00:00,-44.01,0.0,44.01,500.0,8.8,8.8,False
AB2,2020-07-15 11:00:00,-90.76,0.0,90.76,500.0,18.2,18.2,False
AB2,2020-07-15 12:00:00,-117.57,0.0,117.57,500.0,23.5,23.5,False
AB2,2020-07-15 13:00:00,-116.72,0.0,116.72,500.0,23.3,23.3,False
AB2,2020-07-15 14:00:00,-93.69,0.0,93.69,500.0,18.7,18.7,False
AB2,2020-07-15 15:00:00,-98.73,0.0,98.73,500.0,19.7,19.7,False
AB2,2020-07-15 16:00:00,-87.59,0.0,87.59,500.0,17.5,17.5,False
AB2,2020-07-15 17:00:00,-76.68,0.0,76.68,500.0,15.3,15.3,False
AB2,2020-07-15 18:00:00,-33.09,0.0,33.09,500.0,6.6,6.6,False
AB2,2020-07-15 19:00:00,2.16,0.0,2.16,500.0,0.4,0.4,False
AB2,2020-07-15 20:00:00,46.3,0.0,46.3,500.0,9.3,9.3,False
AB2,2020-07-15 21:00:00,71.34,0.0,71.34,500.0,14.3,14.3,False
AB2,2020-07-15 22:00:00,44.89,0.0,44.89,500.0,9.0,9.0,False
AB2,2020-07-15 23:00:00,12.53,0.0,12.53,500.0,2.5,2.5,False
AB2,2020-07-16 00:00:00,27.61,0.0,27.61,500.0,5.5,5.5,False
AB2,2020-07-16 02:00:00,10.91,0.0,10.91,500.0,2.2,2.2,False
AB2,2020-07-16 04:00:00,33.39,0.0,33.39,500.0,6.7,6.7,False
AB2,2020-07-16 06:00:00,11.61,0.0,11.61,500.0,2.3,2.3,False
AB2,2020-07-16 08:00:00,45.17,0.0,45.17,500.0,9.0,9.0,False
AB2,2020-07-16 10:00:00,-49.88,0.0,49.88,500.0,10.0,10.0,False
AB2,2020-07-16 12:00:00,-111.42,0.0,111.42,500.0,22.3,22.3,False
AB2,2020-07-16 14:00:00,-36.13,0.0,36.13,500.0,7.2,7.2,False
AB2,2020-07-16 16:00:00,-59.77,0.0,59.77,500.0,12.0,12.0,False
AB2,2020-07-16 18:00:00,-67.76,0.0,67.76,500.0,13.6,13.6,False
AB2,2020-07-16 20:00:00,53.95,0.0,53.95,500.0,10.8,10.8,False
AB2,2020-07-16 22:00:00,76.39,0.0,76.39,500.0,15.3,15.3,False
A23,2020-07-15 00:00:00,-228.73,0.0,228.73,500.0,45.7,45.7,False
A23,2020-07-15 01:00:00,-221.9,0.0,221.9,500.0,44.4,44.4,False
A23,2020-07-15 02:00:00,-172.08,0.0,172.08,500.0,34.4,34.4,False
A23,2020-07-15 03:00:00,-172.11,0.0,172.11,500.0,34.4,34.4,False
A23,2020-07-15 04:00:00,-198.27,0.0,198.27,500.0,39.7,39.7,False
A23,2020-07-15 05:00:00,-235.53,0.0,235.53,500.0,47.1,47.1,False
A23,2020-07-15 06:00:00,-270.23,0.0,270.23,500.0,54.0,54.0,False
A23,2020-07-15 07:00:00,-196.28,0.0,196.28,500.0,39.3,39.3,False
A23,2020-07-15 08:00:00,-193.74,0.0,193.74,500.0,38.7,38.7,False
A23,2020-07-15 09:00:00,-169.81,0.0,169.81,500.0,34.0,34.0,False
A23,2020-07-15 10:00:00,-177.01,0.0,177.01,500.0,35.4,35.4,False
A23,2020-07-15 11:00:00,-174.86,0.0,174.86,500.0,35.0,35.0,False
A23,2020-07-15 12:00:00,-186.36,0.0,186.36,500.0,37.3,37.3,False
A23,2020-07-15 13:00:00,-202.03,0.0,202.03,500.0,40.4,40.4,False
A23,2020-07-15 14:00:00,-216.24,0.0,216.24,500.0,43.2,43.2,False
A23,2020-07-15 15:00:00,-226.73,0.0,226.73,500.0,45.3,45.3,False
A23,2020-07-15 16:00:00,-233.44,0.0,233.44,500.0,46.7,46.7,False
A23,2020-07-15 17:00:00,-234.37,0.0,234.37,500.0,46.9,46.9,False
A23,2020-07-15 18:00:00,-238.47,0.0,238.47,500.0,47.7,47.7,False
A23,2020-07-15 19:00:00,-244.75,0.0,244.75,500.0,48.9,48.9,False
A23,2020-07-15 20:00:00,-246.11,0.0,246.11,500.0,49.2,49.2,False
A23,2020-07-15 21:00:00,-229.87,0.0,229.87,500.0,46.0,46.0,False
A23,2020-07-15 22:00:00,-199.89,0.0,199.89,500.0,40.0,40.0,False
A23,2020-07-15 23:00:00,-193.34,0.0,193.34,500.0,38.7,38.7,False
A23,2020-07-16 00:00:00,-182.23,0.0,182.23,500.0,36.4,36.4,False
A23,2020-07-16 02:00:00,-184.44,0.0,184.44,500.0,36.9,36.9,False
A23,2020-07-16 04:00:00,-169.31,0.0,169.31,500.0,33.9,33.9,False
A23,2020-07-16 06:00:00,-176.37,0.0,176.37,500.0,35.3,35.3,False
A23,2020-07-16 08:00:00,-215.5,0.0,215.5,500.0,43.1,43.1,False
A23,2020-07-16 10:00:00,-218.75,0.0,218.75,500.0,43.7,43.7,False
A23,2020-07-16 12:00:00,-231.61,0.0,231.61,500.0,46.3,46.3,False
A23,2020-07-16 14:00:00,-238.31,0.0,238.31,500.0,47.7,47.7,False
A23,2020-07-16 16:00:00,-246.03,0.0,246.03,500.0,49.2,49.2,False
A23,2020-07-16 18:00:00,-224.76,0.0,224.76,500.0,45.0,45.0,False
A23,2020-07-16 20:00:00,-251.83,0.0,251.83,500.0,50.4,50.4,False
A23,2020-07-16 22:00:00,-273.95,0.0,273.95,500.0,54.8,54.8,False
A24,2020-07-15 00:00:00,176.19,0.0,176.19,500.0,35.2,35.2,False
A24,2020-07-15 01:00:00,172.93,0.0,172.93,500.0,34.6,34.6,False
A24,2020-07-15 02:00:00,145.53,0.0,145.53,500.0,29.1,29.1,False
A24,2020-07-15 03:00:00,143.14,0.0,143.14,500.0,28.6,28.6,False
A24,2020-07-15 04:00:00,151.1,0.0,151.1,500.0,30.2,30.2,False
A24,2020-07-15 05:00:00,162.29,0.0,162.29,500.0,32.5,32.5,False
A24,2020-07-15 06:00:00,100.93,0.0,100.93,500.0,20.2,20.2,False
A24,2020-07-15 07:00:00,73.89,0.0,73.89,500.0,14.8,14.8,False
A24,2020-07-15 08:00:00,65.14,0.0,65.14,500.0,13.0,13.0,False
A24,2020-07-15 09:00:00,25.02,0.0,25.02,500.0,5.0,5.0,False
A24,2020-07-15 10:00:00,26.69,0.0,26.69,500.0,5.3,5.3,False
A24,2020-07-15 11:00:00,4.79,0.0,4.79,500.0,1.0,1.0,False
A24,2020-07-15 12:00:00,5.49,0.0,5.49,500.0,1.1,1.1,False
A24,2020-07-15 13:00:00,8.84,0.0,8.84,500.0,1.8,1.8,False
A24,2020-07-15 14:00:00,5.15,0.0,5.15,500.0,1.0,1.0,False
A24,2020-07-15 15:00:00,32.98,0.0,32.98,500.0,6.6,6.6,False
A24,2020-07-15 16:00:00,35.68,0.0,35.68,500.0,7.1,7.1,False
A24,2020-07-15 17:00:00,54.62,0.0,54.62,500.0,10.9,10.9,False
A24,2020-07-15 18:00:00,73.44,0.0,73.44,500.0,14.7,14.7,False
A24,2020-07-15 19:00:00,97.46,0.0,97.46,500.0,19.5,19.5,False
A24,2020-07-15 20:00:00,109.85,0.0,109.85,500.0,22.0,22.0,False
A24,2020-07-15 21:00:00,107.46,0.0,107.46,500.0,21.5,21.5,False
A24,2020-07-15 22:00:00,93.48,0.0,93.48,500.0,18.7,18.7,False
A24,2020-07-15 23:00:00,143.03,0.0,143.03,500.0,28.6,28.6,False
A24,2020-07-16 00:00:00,149.02,0.0,149.02,500.0,29.8,29.8,False
A24,2020-07-16 02:00:00,142.51,0.0,142.51,500.0,28.5,28.5,False
A24,2020-07-16 04:00:00,144.82,0.0,144.82,500.0,29.0,29.0,False
A24,2020-07-16 06:00:00,74.63,0.0,74.63,500.0,14.9,14.9,False
A24,2020-07-16 08:00:00,92.96,0.0,92.96,500.0,18.6,18.6,False
A24,2020-07-16 10:00:00,75.4,0.0,75.4,500.0,15.1,15.1,False
A24,2020-07-16 12:00:00,61.21,0.0,61.21,500.0,12.2,12.2,False
A24,2020-07-16 14:00:00,37.81,0.0,37.81,500.0,7.6,7.6,False
A24,2020-07-16 16:00:00,65.06,0.0,65.06,500.0,13.0,13.0,False
A24,2020-07-16 18:00:00,64.21,0.0,64.21,500.0,12.8,12.8,False
A24,2020-07-16 20:00:00,137.51,0.0,137.51,500.0,27.5,27.5,False
A24,2020-07-16 22:00:00,152.6,0.0,152.6,500.0,30.5,30.5,False
A25-1,2020-07-15 00:00:00,-204.47,0.0,204.47,500.0,40.9,40.9,False
A25-1,2020-07-15 01:00:00,-196.28,0.0,196.28,500.0,39.3,39.3,False
A25-1,2020-07-15 02:00:00,-157.56,0.0,157.56,500.0,31.5,31.5,False
A25-1,2020-07-15 03:00:00,-156.97,0.0,156.97,500.0,31.4,31.4,False
A25-1,2020-07-15 04:00:00,-176.58,0.0,176.58,500.0,35.3,35.3,False
A25-1,2020-07-15 05:00:00,-210.86,0.0,210.86,500.0,42.2,42.2,False
A25-1,2020-07-15 06:00:00,-208.98,0.0,208.98,500.0,41.8,41.8,False
A25-1,2020-07-15 07:00:00,-106.85,0.0,106.85,500.0,21.4,21.4,False
A25-1,2020-07-15 08:00:00,-106.5,0.0,106.5,500.0,21.3,21.3,False
A25-1,2020-07-15 09:00:00,-88.89,0.0,88.89,500.0,17.8,17.8,False
A25-1,2020-07-15 10:00:00,-100.51,0.0,100.51,500.0,20.1,20.1,False
A25-1,2020-07-15 11:00:00,-97.57,0.0,97.57,500.0,19.5,19.5,False
A25-1,2020-07-15 12:00:00,-109.8,0.0,109.8,500.0,22.0,22.0,False
A25-1,2020-07-15 13:00:00,-122.51,0.0,122.51,500.0,24.5,24.5,False
A25-1,2020-07-15 14:00:00,-128.23,0.0,128.23,500.0,25.6,25.6,False
A25-1,2020-07-15 15:00:00,-146.4,0.0,146.4,500.0,29.3,29.3,False
A25-1,2020-07-15 16:00:00,-148.85,0.0,148.85,500.0,29.8,29.8,False
A25-1,2020-07-15 17:00:00,-153.44,0.0,153.44,500.0,30.7,30.7,False
A25-1,2020-07-15 18:00:00,-156.54,0.0,156.54,500.0,31.3,31.3,False
A25-1,2020-07-15 19:00:00,-165.28,0.0,165.28,500.0,33.1,33.1,False
A25-1,2020-07-15 20:00:00,-163.72,0.0,163.72,500.0,32.7,32.7,False
A25-1,2020-07-15 21:00:00,-145.37,0.0,145.37,500.0,29.1,29.1,False
A25-1,2020-07-15 22:00:00,-120.11,0.0,120.11,500.0,24.0,24.0,False
A25-1,2020-07-15 23:00:00,-181.59,0.0,181.59,500.0,36.3,36.3,False
A25-1,2020-07-16 00:00:00,-174.93,0.0,174.93,500.0,35.0,35.0,False
A25-1,2020-07-16 02:00:00,-173.0,0.0,173.0,500.0,34.6,34.6,False
A25-1,2020-07-16 04:00:00,-165.44,0.0,165.44,500.0,33.1,33.1,False
A25-1,2020-07-16 06:00:00,-101.85,0.0,101.85,500.0,20.4,20.4,False
A25-1,2020-07-16 08:00:00,-138.22,0.0,138.22,500.0,27.6,27.6,False
A25-1,2020-07-16 10:00:00,-150.49,0.0,150.49,500.0,30.1,30.1,False
A25-1,2020-07-16 12:00:00,-162.9,0.0,162.9,500.0,32.6,32.6,False
A25-1,2020-07-16 14:00:00,-161.13,0.0,161.13,500.0,32.2,32.2,False
A25-1,2020-07-16 16:00:00,-171.65,0.0,171.65,500.0,34.3,34.3,False
A25-1,2020-07-16 18:00:00,-151.42,0.0,151.42,500.0,30.3,30.3,False
A25-1,2020-07-16 20:00:00,-179.46,0.0,179.46,500.0,35.9,35.9,False
A25-1,2020-07-16 22:00:00,-176.53,0.0,176.53,500.0,35.3,35.3,False
A25-2,2020-07-15 00:00:00,-204.47,0.0,204.47,500.0,40.9,40.9,False
A25-2,2020-07-15 01:00:00,-196.28,0.0,196.28,500.0,39.3,39.3,False
A25-2,2020-07-15 02:00:00,-157.56,0.0,157.56,500.0,31.5,31.5,False
A25-2,2020-07-15 03:00:00,-156.97,0.0,156.97,500.0,31.4,31.4,False
A25-2,2020-07-15 04:00:00,-176.58,0.0,176.58,500.0,35.3,35.3,False
A25-2,2020-07-15 05:00:00,-210.86,0.0,210.86,500.0,42.2,42.2,False
A25-2,2020-07-15 06:00:00,-208.98,0.0,208.98,500.0,41.8,41.8,False
A25-2,2020-07-15 07:00:00,-106.85,0.0,106.85,500.0,21.4,21.4,False
A25-2,2020-07-15 08:00:00,-106.5,0.0,106.5,500.0,21.3,21.3,False
A25-2,2020-07-15 09:00:00,-88.89,0.0,88.89,500.0,17.8,17.8,False
A25-2,2020-07-15 10:00:00,-100.51,0.0,100.51,500.0,20.1,20.1,False
A25-2,2020-07-15 11:00:00,-97.57,0.0,97.57,500.0,19.5,19.5,False
A25-2,2020-07-15 12:00:00,-109.8,0.0,109.8,500.0,22.0,22.0,False
A25-2,2020-07-15 13:00:00,-122.51,0.0,122.51,500.0,24.5,24.5,False
A25-2,2020-07-15 14:00:00,-128.23,0.0,128.23,500.0,25.6,25.6,False
A25-2,2020-07-15 15:00:00,-146.4,0.0,146.4,500.0,29.3,29.3,False
A25-2,2020-07-15 16:00:00,-148.85,0.0,148.85,500.0,29.8,29.8,False
A25-2,2020-07-15 17:00:00,-153.44,0.0,153.44,500.0,30.7,30.7,False
A25-2,2020-07-15 18:00:00,-156.54,0.0,156.54,500.0,31.3,31.3,False
A25-2,2020-07-15 19:00:00,-165.28,0.0,165.28,500.0,33.1,33.1,False
A25-2,2020-07-15 20:00:00,-163.72,0.0,163.72,500.0,32.7,32.7,False
A25-2,2020-07-15 21:00:00,-145.37,0.0,145.37,500.0,29.1,29.1,False
A25-2,2020-07-15 22:00:00,-120.11,0.0,120.11,500.0,24.0,24.0,False
A25-2,2020-07-15 23:00:00,-181.59,0.0,181.59,500.0,36.3,36.3,False
A25-2,2020-07-16 00:00:00,-174.93,0.0,174.93,500.0,35.0,35.0,False
A25-2,2020-07-16 02:00:00,-173.0,0.0,173.0,500.0,34.6,34.6,False
A25-2,2020-07-16 04:00:00,-165.44,0.0,165.44,500.0,33.1,33.1,False
A25-2,2020-07-16 06:00:00,-101.85,0.0,101.85,500.0,20.4,20.4,False
A25-2,2020-07-16 08:00:00,-138.22,0.0,138.22,500.0,27.6,27.6,False
A25-2,2020-07-16 10:00:00,-150.49,0.0,150.49,500.0,30.1,30.1,False
A25-2,2020-07-16 12:00:00,-162.9,0.0,162.9,500.0,32.6,32.6,False
A25-2,2020-07-16 14:00:00,-161.13,0.0,161.13,500.0,32.2,32.2,False
A25-2,2020-07-16 16:00:00,-171.65,0.0,171.65,500.0,34.3,34.3,False
A25-2,2020-07-16 18:00:00,-151.42,0.0,151.42,500.0,30.3,30.3,False
A25-2,2020-07-16 20:00:00,-179.46,0.0,179.46,500.0,35.9,35.9,False
A25-2,2020-07-16 22:00:00,-176.53,0.0,176.53,500.0,35.3,35.3,False
A26,2020-07-15 00:00:00,118.14,0.0,118.14,500.0,23.6,23.6,False
A26,2020-07-15 01:00:00,114.54,0.0,114.54,500.0,22.9,22.9,False
A26,2020-07-15 02:00:00,67.09,0.0,67.09,500.0,13.4,13.4,False
A26,2020-07-15 03:00:00,68.17,0.0,68.17,500.0,13.6,13.6,False
A26,2020-07-15 04:00:00,97.64,0.0,97.64,500.0,19.5,19.5,False
A26,2020-07-15 05:00:00,147.73,0.0,147.73,500.0,29.5,29.5,False
A26,2020-07-15 06:00:00,197.29,0.0,197.29,500.0,39.5,39.5,False
A26,2020-07-15 07:00:00,83.86,0.0,83.86,500.0,16.8,16.8,False
A26,2020-07-15 08:00:00,78.17,0.0,78.17,500.0,15.6,15.6,False
A26,2020-07-15 09:00:00,66.81,0.0,66.81,500.0,13.4,13.4,False
A26,2020-07-15 10:00:00,74.31,0.0,74.31,500.0,14.9,14.9,False
A26,2020-07-15 11:00:00,76.57,0.0,76.57,500.0,15.3,15.3,False
A26,2020-07-15 12:00:00,87.36,0.0,87.36,500.0,17.5,17.5,False
A26,2020-07-15 13:00:00,99.28,0.0,99.28,500.0,19.9,19.9,False
A26,2020-07-15 14:00:00,108.54,0.0,108.54,500.0,21.7,21.7,False
A26,2020-07-15 15:00:00,113.69,0.0,113.69,500.0,22.7,22.7,False
A26,2020-07-15 16:00:00,119.55,0.0,119.55,500.0,23.9,23.9,False
A26,2020-07-15 17:00:00,118.53,0.0,118.53,500.0,23.7,23.7,False
A26,2020-07-15 18:00:00,117.77,0.0,117.77,500.0,23.6,23.6,False
A26,2020-07-15 19:00:00,119.41,0.0,119.41,500.0,23.9,23.9,False
A26,2020-07-15 20:00:00,117.15,0.0,117.15,500.0,23.4,23.4,False
A26,2020-07-15 21:00:00,104.88,0.0,104.88,500.0,21.0,21.0,False
A26,2020-07-15 22:00:00,88.2,0.0,88.2,500.0,17.6,17.6,False
A26,2020-07-15 23:00:00,84.34,0.0,84.34,500.0,16.9,16.9,False
A26,2020-07-16 00:00:00,78.85,0.0,78.85,500.0,15.8,15.8,False
A26,2020-07-16 02:00:00,91.55,0.0,91.55,500.0,18.3,18.3,False
A26,2020-07-16 04:00:00,67.29,0.0,67.29,500.0,13.5,13.5,False
A26,2020-07-16 06:00:00,73.45,0.0,73.45,500.0,14.7,14.7,False
A26,2020-07-16 08:00:00,96.26,0.0,96.26,500.0,19.3,19.3,False
A26,2020-07-16 10:00:00,106.09,0.0,106.09,500.0,21.2,21.2,False
A26,2020-07-16 12:00:00,120.9,0.0,120.9,500.0,24.2,24.2,False
A26,2020-07-16 14:00:00,128.89,0.0,128.89,500.0,25.8,25.8,False
A26,2020-07-16 16:00:00,130.9,0.0,130.9,500.0,26.2,26.2,False
A26,2020-07-16 18:00:00,112.02,0.0,112.02,500.0,22.4,22.4,False
A26,2020-07-16 20:00:00,122.49,0.0,122.49,500.0,24.5,24.5,False
A26,2020-07-16 22:00:00,142.17,0.0,142.17,500.0,28.4,28.4,False
A27,2020-07-15 00:00:00,-354.27,0.0,354.27,500.0,70.9,70.9,False
A27,2020-07-15 01:00:00,-341.32,0.0,341.32,500.0,68.3,68.3,False
A27,2020-07-15 02:00:00,-261.17,0.0,261.17,500.0,52.2,52.2,False
A27,2020-07-15 03:00:00,-261.1,0.0,261.1,500.0,52.2,52.2,False
A27,2020-07-15 04:00:00,-299.12,0.0,299.12,500.0,59.8,59.8,False
A27,2020-07-15 05:00:00,-334.86,0.0,334.86,500.0,67.0,67.0,False
A27,2020-07-15 06:00:00,-309.84,0.0,309.84,500.0,62.0,62.0,False
A27,2020-07-15 07:00:00,-181.97,0.0,181.97,500.0,36.4,36.4,False
A27,2020-07-15 08:00:00,-207.75,0.0,207.75,500.0,41.5,41.5,False
A27,2020-07-15 09:00:00,-157.4,0.0,157.4,500.0,31.5,31.5,False
A27,2020-07-15 10:00:00,-163.5,0.0,163.5,500.0,32.7,32.7,False
A27,2020-07-15 11:00:00,-152.3,0.0,152.3,500.0,30.5,30.5,False
A27,2020-07-15 12:00:00,-165.99,0.0,165.99,500.0,33.2,33.2,False
A27,2020-07-15 13:00:00,-181.54,0.0,181.54,500.0,36.3,36.3,False
A27,2020-07-15 14:00:00,-190.38,0.0,190.38,500.0,38.1,38.1,False
A27,2020-07-15 15:00:00,-224.9,0.0,224.9,500.0,45.0,45.0,False
A27,2020-07-15 16:00:00,-235.93,0.0,235.93,500.0,47.2,47.2,False
A27,2020-07-15 17:00:00,-251.92,0.0,251.92,500.0,50.4,50.4,False
A27,2020-07-15 18:00:00,-264.01,0.0,264.01,500.0,52.8,52.8,False
A27,2020-07-15 19:00:00,-279.28,0.0,279.28,500.0,55.9,55.9,False
A27,2020-07-15 20:00:00,-288.96,0.0,288.96,500.0,57.8,57.8,False
A27,2020-07-15 21:00:00,-253.56,0.0,253.56,500.0,50.7,50.7,False
A27,2020-07-15 22:00:00,-169.09,0.0,169.09,500.0,33.8,33.8,False
A27,2020-07-15 23:00:00,-271.19,0.0,271.19,500.0,54.2,54.2,False
A27,2020-07-16 00:00:00,-266.2,0.0,266.2,500.0,53.2,53.2,False
A27,2020-07-16 02:00:00,-259.07,0.0,259.07,500.0,51.8,51.8,False
A27,2020-07-16 04:00:00,-243.29,0.0,243.29,500.0,48.7,48.7,False
A27,2020-07-16 06:00:00,-135.7,0.0,135.7,500.0,27.1,27.1,False
A27,2020-07-16 08:00:00,-228.1,0.0,228.1,500.0,45.6,45.6,False
A27,2020-07-16 10:00:00,-217.74,0.0,217.74,500.0,43.5,43.5,False
A27,2020-07-16 12:00:00,-226.14,0.0,226.14,500.0,45.2,45.2,False
A27,2020-07-16 14:00:00,-226.04,0.0,226.04,500.0,45.2,45.2,False
A27,2020-07-16 16:00:00,-245.4,0.0,245.4,500.0,49.1,49.1,False
A27,2020-07-16 18:00:00,-220.81,0.0,220.81,500.0,44.2,44.2,False
A27,2020-07-16 20:00:00,-276.71,0.0,276.71,500.0,55.3,55.3,False
A27,2020-07-16 22:00:00,-293.05,0.0,293.05,500.0,58.6,58.6,False
A28,2020-07-15 00:00:00,304.61,0.0,304.61,500.0,60.9,60.9,False
A28,2020-07-15 01:00:00,298.45,0.0,298.45,500.0,59.7,59.7,False
A28,2020-07-15 02:00:00,240.62,0.0,240.62,500.0,48.1,48.1,False
A28,2020-07-15 03:00:00,238.13,0.0,238.13,500.0,47.6,47.6,False
A28,2020-07-15 04:00:00,258.03,0.0,258.03,500.0,51.6,51.6,False
A28,2020-07-15 05:00:00,267.96,0.0,267.96,500.0,53.6,53.6,False
A28,2020-07-15 06:00:00,240.2,0.0,240.2,500.0,48.0,48.0,False
A28,2020-07-15 07:00:00,144.0,0.0,144.0,500.0,28.8,28.8,False
A28,2020-07-15 08:00:00,159.16,0.0,159.16,500.0,31.8,31.8,False
A28,2020-07-15 09:00:00,87.38,0.0,87.38,500.0,17.5,17.5,False
A28,2020-07-15 10:00:00,83.47,0.0,83.47,500.0,16.7,16.7,False
A28,2020-07-15 11:00:00,48.2,0.0,48.2,500.0,9.6,9.6,False
